major_code,major,course_code,course,prof,bunban,isu,insertYn,book,subbook,plan,majors
L11E,[L11E] 교양필수,REQ0312,영어커뮤니케이션 독해/작문 Ⅱ,강지현,Q,교필,Y,"Q Skills for Success: Reading and Writing 3B (3rd ed., Oxford University Press)",필요 시 안내,20262110719REQ0312Q,L11E|[L11E] 교양필수
L11E,[L11E] 교양필수,REQ0312,영어커뮤니케이션 독해/작문 Ⅱ,신영헌,D,교필,Y,"「 Q: Skills for Success: Reading and Writing 3 (3rd edition)」 Colin S. Ward & Margot F. Gramer, (2018. Oxford UP)",없음,20262110579REQ0312D,L11E|[L11E] 교양필수
L11E,[L11E] 교양필수,REQ0312,영어커뮤니케이션 독해/작문 Ⅱ,심경미,R,교필,Y,"책 제목: Q: Skills for Success Reading And Writing 1, 3nd edition. Oxford
저자: J. McVeigh & J. Bixby","Pathways, Smart Choice 등
프린트: 영어 쓰는 법에 관한 프린트, 다양한 흥미로운 활동지, 관련 유튜브 동영상",20262514050REQ0312R,L11E|[L11E] 교양필수
L11E,[L11E] 교양필수,REQ0312,영어커뮤니케이션 독해/작문 Ⅱ,양체진,P,교필,Y,"Q: Skills for Success: Reading and Writing 3B (by Collin S.Ward/ Margot F.Gramer)
(교재는 분권으로 사용합니다. 교재에 대해서는 첫 주 오리엔테이션때 자세히 공지할 예정입니다. 안내를 듣고 구매하기 바랍니다.)",Hand out,20262513633REQ0312P,L11E|[L11E] 교양필수
L11E,[L11E] 교양필수,REQ0312,영어커뮤니케이션 독해/작문 Ⅱ,이종은,A,교필,Y,"Q Skills for Success 3B (Reading and Writing), Oxford",X,20262110696REQ0312A,L11E|[L11E] 교양필수
L11E,[L11E] 교양필수,REQ0312,영어커뮤니케이션 독해/작문 Ⅱ,이종은,E,교필,Y,"Q Skills for Success 3B (Reading and Writing), Oxford",X,20262110696REQ0312E,L11E|[L11E] 교양필수
L11E,[L11E] 교양필수,REQ0312,영어커뮤니케이션 독해/작문 Ⅱ,이종은,N,교필,Y,"Q Skills for Success 3B (Reading and Writing), Oxford",X,20262110696REQ0312N,L11E|[L11E] 교양필수
L11E,[L11E] 교양필수,REQ0312,영어커뮤니케이션 독해/작문 Ⅱ,현일선,C,교필,Y,"Q Skills for Success (3권), 2B",없음,20262110793REQ0312C,L11E|[L11E] 교양필수
L11E,[L11E] 교양필수,REQ0313,영어커뮤니케이션 독해/작문 Ⅲ,강지현,A,교필,Y,"Q Skills for Success: Reading and Writing 4A (3rd ed., Oxford University Press)",필요 시 안내,20262110719REQ0313A,L11E|[L11E] 교양필수
L11E,[L11E] 교양필수,REQ0313,영어커뮤니케이션 독해/작문 Ⅲ,김성옥,E,교필,Y,"Q:Skills for Success 4 Reading and Writing(Third  Edition, 4A)",Hand-Out,20262513716REQ0313E,L11E|[L11E] 교양필수
L11E,[L11E] 교양필수,REQ0313,영어커뮤니케이션 독해/작문 Ⅲ,김성옥,O,교필,Y,"Q:Skills for Success 4 Reading and Writing(Third  Edition, 4A)",N/A,20262513716REQ0313O,L11E|[L11E] 교양필수
L11E,[L11E] 교양필수,REQ0313,영어커뮤니케이션 독해/작문 Ⅲ,박혜경,C,교필,Y,"Q Skills for Success: Reading and Writing 4 (3rd edition), Oxford University Press",Great Writing,20262516363REQ0313C,L11E|[L11E] 교양필수
L11E,[L11E] 교양필수,REQ0313,영어커뮤니케이션 독해/작문 Ⅲ,백혜정,7,교필,Y,"Debra Daise & Charl Norloff, Q Skills for Success: Reading and Writing,4A, 3rd edition. 2020.",주교재 이외 자료는 파일로 제공함.,20262515472REQ03137,L11E|[L11E] 교양필수
L11E,[L11E] 교양필수,REQ0313,영어커뮤니케이션 독해/작문 Ⅲ,심경미,N,교필,Y,,,20262515966REQ0313N,L11E|[L11E] 교양필수
L11E,[L11E] 교양필수,REQ0313,영어커뮤니케이션 독해/작문 Ⅲ,양체진,P,교필,Y,"Q: Skills for Success: Reading and Writing 2
(by Joe McVeigh and Jennifer Bixby)",Hand out,20262513633REQ0313P,L11E|[L11E] 교양필수
L11E,[L11E] 교양필수,REQ0313,영어커뮤니케이션 독해/작문 Ⅲ,현일선,B,교필,Y,"Q Skills for Success 3판 - 4A -- 교내 서점을 통해 4A를 반드시 확인 후 개인이 원하는 구입처에서 구매할 것 (분권 확인 !! 필수!!) 필참 (전자북, 스캔, 중고 및 복사물- 수업 중 교재 필참)",From Great Paragraphs to Great Essays,20262110793REQ0313B,L11E|[L11E] 교양필수
L11E,[L11E] 교양필수,REQ0313,영어커뮤니케이션 독해/작문 Ⅲ,현일선,D,교필,Y,"Q Skills for Success 3판 - 4A -- 교내 서점을 통해 4A를 반드시 확인 후 개인이 원하는 구입처에서 구매할 것 (분권 확인 !! 필수!!) 필참 (전자북, 스캔, 중고 및 복사물- 수업 중 교재 필참)",From Great Paragraphs to Great Essays,20262110793REQ0313D,L11E|[L11E] 교양필수
L11E,[L11E] 교양필수,REQ0421,영어커뮤니케이션 청취/회화 Ⅰ,로즈마리,7,교필,Y,"A4 notebook or paper and pen. Tablet if you prefer, but please don't use a laptop in class. File or folder to keep handouts and class notes. We will also use the class ""Coursemos"" (e-class) page.",.,20262110620REQ04217,L11E|[L11E] 교양필수
L11E,[L11E] 교양필수,REQ0421,영어커뮤니케이션 청취/회화 Ⅰ,로즈마리,B,교필,Y,"A4 notebook or paper and pen. Tablet if you prefer, but please don't use a laptop in class. File or folder to keep handouts and class notes. We will also use the class ""Coursemos"" (e-class) page.",.,20262110620REQ0421B,L11E|[L11E] 교양필수
L11E,[L11E] 교양필수,REQ0421,영어커뮤니케이션 청취/회화 Ⅰ,로즈마리,D,교필,Y,"A4 notebook or paper and pen. Tablet if you prefer, but please don't use a laptop in class. File or folder to keep handouts and class notes. We will also use the class ""Coursemos"" (e-class) page.",.,20262110620REQ0421D,L11E|[L11E] 교양필수
L11E,[L11E] 교양필수,REQ0421,영어커뮤니케이션 청취/회화 Ⅰ,로즈마리,O,교필,Y,"A4 notebook or paper and pen. Tablet if you prefer, but please don't use a laptop in class. File or folder to keep handouts and class notes. We will also use the class ""Coursemos"" (e-class) page.",.,20262110620REQ0421O,L11E|[L11E] 교양필수
L11E,[L11E] 교양필수,REQ0421,영어커뮤니케이션 청취/회화 Ⅰ,메리,A,교필,Y,"Four Corners (student's book), Cambridge University Press, by Jack C. Richards and David Bohlke (2019)",Online practice activities,20262110855REQ0421A,L11E|[L11E] 교양필수
L11E,[L11E] 교양필수,REQ0421,영어커뮤니케이션 청취/회화 Ⅰ,메리,E,교필,Y,"Four Corners (student's book), Cambridge University Press, by Jack C. Richards and David Bohlke (2019)",Online practice activities,20262110855REQ0421E,L11E|[L11E] 교양필수
L11E,[L11E] 교양필수,REQ0421,영어커뮤니케이션 청취/회화 Ⅰ,메리,N,교필,Y,"Four Corners (student's book), Cambridge University Press, by Jack C. Richards and David Bohlke (2019)",Online practice activities,20262110855REQ0421N,L11E|[L11E] 교양필수
L11E,[L11E] 교양필수,REQ0421,영어커뮤니케이션 청취/회화 Ⅰ,앤드류,C,교필,Y,"Four Corners 2B, Cambridge University Press","Notebook, pen, pencil, smartphone/tablet",20262110800REQ0421C,L11E|[L11E] 교양필수
L11E,[L11E] 교양필수,REQ0422,영어커뮤니케이션 청취/회화 Ⅱ,김정훈,7,교필,Y,Four Corners 3B,To Be Announced,20262110856REQ04227,L11E|[L11E] 교양필수
L11E,[L11E] 교양필수,REQ0422,영어커뮤니케이션 청취/회화 Ⅱ,데릭,O,교필,Y,"Four Corners 3 for 중급 (blue colored book) sold in the Hansung Book Store. Please purchase it there, and not online. There may be different versions sold online than what the school is providing.",Any additional materials used during the course of the semester will be provided to you online.,20262110582REQ0422O,L11E|[L11E] 교양필수
L11E,[L11E] 교양필수,REQ0422,영어커뮤니케이션 청취/회화 Ⅱ,로즈마리,N,교필,Y,,,20262110945REQ0422N,L11E|[L11E] 교양필수
L11E,[L11E] 교양필수,REQ0422,영어커뮤니케이션 청취/회화 Ⅱ,메리,C,교필,Y,"Four Corners (student's book), Cambridge University Press, by Jack C. Richards and David Bohlke (2019)",All materials shall be provided for by the instructor.,20262110855REQ0422C,L11E|[L11E] 교양필수
L11E,[L11E] 교양필수,REQ0422,영어커뮤니케이션 청취/회화 Ⅱ,메리,F,교필,Y,"Four Corners (student's book), Cambridge University Press, by Jack C. Richards and David Bohlke (2019)",All materials shall be provided for by the instructor.,20262110855REQ0422F,L11E|[L11E] 교양필수
L11E,[L11E] 교양필수,REQ0422,영어커뮤니케이션 청취/회화 Ⅱ,앤드류,A,교필,Y,"Four Corners 3B Student's Book, Cambridge University Press","Notebook, pen, pencil, smartphone/tablet",20262110800REQ0422A,L11E|[L11E] 교양필수
L11E,[L11E] 교양필수,REQ0422,영어커뮤니케이션 청취/회화 Ⅱ,앤드류,E,교필,Y,"Four Corners 3B Student's Book, Cambridge University Press","Notebook, pen, pencil, smartphone/tablet",20262110800REQ0422E,L11E|[L11E] 교양필수
L11E,[L11E] 교양필수,REQ0422,영어커뮤니케이션 청취/회화 Ⅱ,앤드류,G,교필,Y,"Four Corners 3B Student's Book, Cambridge University Press","Notebook, pen, pencil, smartphone/tablet",20262110800REQ0422G,L11E|[L11E] 교양필수
L11E,[L11E] 교양필수,REQ0422,영어커뮤니케이션 청취/회화 Ⅱ,앤드류,P,교필,Y,"Four Corners 3B Student's Book, Cambridge University Press","Notebook, pen, pencil, smartphone/tablet",20262110800REQ0422P,L11E|[L11E] 교양필수
L11E,[L11E] 교양필수,REQ0422,영어커뮤니케이션 청취/회화 Ⅱ,제시카,B,교필,Y,A notebook or tablet with which to take notes and plan during class activities. Please check the class homepage each week (Hansung e-class or the Coursemos app).,.,20262110945REQ0422B,L11E|[L11E] 교양필수
L11E,[L11E] 교양필수,REQ0422,영어커뮤니케이션 청취/회화 Ⅱ,제시카,D,교필,Y,A notebook or tablet with which to take notes and plan during class activities. Please check the class homepage each week (Hansung e-class or the Coursemos app).,.,20262110945REQ0422D,L11E|[L11E] 교양필수
L11E,[L11E] 교양필수,REQ0423,영어커뮤니케이션 청취/회화 Ⅲ,김정훈,A,교필,Y,Four Corners 4B,To Be Announced,20262110856REQ0423A,L11E|[L11E] 교양필수
L11E,[L11E] 교양필수,REQ0423,영어커뮤니케이션 청취/회화 Ⅲ,김정훈,N,교필,Y,Four Corners 4B,To Be Announced,20262110856REQ0423N,L11E|[L11E] 교양필수
L11E,[L11E] 교양필수,REQ0423,영어커뮤니케이션 청취/회화 Ⅲ,김정훈,O,교필,Y,Four Corners 4B,To Be Announced,20262110856REQ0423O,L11E|[L11E] 교양필수
L11E,[L11E] 교양필수,REQ0423,영어커뮤니케이션 청취/회화 Ⅲ,데릭,7,교필,Y,"Four Corners 4B (Green colored book) for 고급 sold in the Hansung Book Store. Coupang also sells it, but get the 4B book. It is 6 units instead of 12, so maybe cheaper at Hansung.",Any additional materials used during the course of the semester will be provided to you online.,20262110582REQ04237,L11E|[L11E] 교양필수
L11E,[L11E] 교양필수,REQ0423,영어커뮤니케이션 청취/회화 Ⅲ,데릭,B,교필,Y,"Four Corners 4B (Green colored book) for 고급 sold in the Hansung Book Store. Coupang also sells it, but get the 4B book. It is 6 units instead of 12, so maybe cheaper at Hansung.",Any additional materials used during the course of the semester will be provided to you online.,20262110582REQ0423B,L11E|[L11E] 교양필수
L11E,[L11E] 교양필수,REQ0423,영어커뮤니케이션 청취/회화 Ⅲ,데릭,C,교필,Y,"Four Corners 4B (Green colored book) for 고급 sold in the Hansung Book Store. Coupang also sells it, but get the 4B book. It is 6 units instead of 12, so maybe cheaper at Hansung.",Any additional materials used during the course of the semester will be provided to you online.,20262110582REQ0423C,L11E|[L11E] 교양필수
L11E,[L11E] 교양필수,REQ0423,영어커뮤니케이션 청취/회화 Ⅲ,데릭,E,교필,Y,"Four Corners 4B (Green colored book) for 고급 sold in the Hansung Book Store. Coupang also sells it, but get the 4B book. It is 6 units instead of 12, so maybe cheaper at Hansung.",Any additional materials used during the course of the semester will be provided to you online.,20262110582REQ0423E,L11E|[L11E] 교양필수
L11E,[L11E] 교양필수,REQ0423,영어커뮤니케이션 청취/회화 Ⅲ,제시카,D,교필,Y,A notebook or tablet with which to take notes and plan during class activities. Please check the class homepage each week (Hansung e-class or the Coursemos app).,.,20262110945REQ0423D,L11E|[L11E] 교양필수
L11E,[L11E] 교양필수,REQ0423,영어커뮤니케이션 청취/회화 Ⅲ,제시카,F,교필,Y,A notebook or tablet with which to take notes and plan during class activities. Please check the class homepage each week (Hansung e-class or the Coursemos app).,.,20262110945REQ0423F,L11E|[L11E] 교양필수
L11F,[L11F] 선택필수교양,GEN0658,K-댄스,김지유,7,선필교,Y,없음.,없음.,20262516330GEN06587,L11F|[L11F] 선택필수교양
L11F,[L11F] 선택필수교양,GEN0659,춤과 문화읽기,고은숙,7,선필교,Y,"앤드레 레페키(2016). 춤추는 몸, 저항하는 몸, 갈무리.
Gabriele Brandstetter(1995). Tanz-Lekt?ren: K?rperbilder und Raumfiguren der Avantgarde, Fischer Verlag.
Karlheinz Wiegmann (2004). Geschicte des des Tanzes.","Christina Thurner, Tanz, Technik und Subjektivit?t(2005). Bewegungswissen in der Moderne, Roderer Verlag.",20262513088GEN06597,L11F|[L11F] 선택필수교양
L11F,[L11F] 선택필수교양,GEN0661,구기스포츠 활동,김지훈,7,선필교,Y,강의안 제공,없음,20262110844GEN06617,L11F|[L11F] 선택필수교양
L11F,[L11F] 선택필수교양,GEN0661,구기스포츠 활동,김지훈,8,선필교,Y,강의안 제공,없음,20262110844GEN06618,L11F|[L11F] 선택필수교양
L11F,[L11F] 선택필수교양,GEN0661,구기스포츠 활동,김지훈,A,선필교,Y,강의안 제공,없음,20262110844GEN0661A,L11F|[L11F] 선택필수교양
L11F,[L11F] 선택필수교양,GEN0661,구기스포츠 활동,김지훈,B,선필교,Y,강의안 제공,없음,20262110844GEN0661B,L11F|[L11F] 선택필수교양
L11F,[L11F] 선택필수교양,GEN0662,웰빙과 레져스포츠,김로빈,8,선필교,Y,강의자료 제공,없음,20262110542GEN06628,L11F|[L11F] 선택필수교양
L11F,[L11F] 선택필수교양,GEN0662,웰빙과 레져스포츠,김로빈,B,선필교,Y,강의자료 제공,없음,20262110542GEN0662B,L11F|[L11F] 선택필수교양
L11F,[L11F] 선택필수교양,GEN0662,웰빙과 레져스포츠,김지훈,7,선필교,Y,강의자료 제공,없음,20262110844GEN06627,L11F|[L11F] 선택필수교양
L11F,[L11F] 선택필수교양,GEN0662,웰빙과 레져스포츠,김지훈,A,선필교,Y,강의자료 제공,없음,20262110844GEN0662A,L11F|[L11F] 선택필수교양
L11F,[L11F] 선택필수교양,GEN0663,오리엔티어링,김로빈,7,선필교,Y,오리엔티어링(한성대학교 출판부),없음,20262110542GEN06637,L11F|[L11F] 선택필수교양
L11F,[L11F] 선택필수교양,GEN0663,오리엔티어링,김로빈,8,선필교,Y,오리엔티어링(한성대학교 출판부),없음,20262110542GEN06638,L11F|[L11F] 선택필수교양
L11F,[L11F] 선택필수교양,GEN0663,오리엔티어링,김로빈,A,선필교,Y,오리엔티어링(한성대학교 출판부),없음,20262110542GEN0663A,L11F|[L11F] 선택필수교양
L11F,[L11F] 선택필수교양,GEN0663,오리엔티어링,김로빈,B,선필교,Y,오리엔티어링(한성대학교 출판부),없음,20262110542GEN0663B,L11F|[L11F] 선택필수교양
L11F,[L11F] 선택필수교양,GEN0664,응급구조와 안전관리,조영재,B,선필교,Y,"응급처치와 심폐소생술, (사)대한응급구조사협회, 한미의학","스포츠응급처치, 김태수 외, 한미의학
응급처치 및 심폐소생술(대한적십자사)",20262512079GEN0664B,L11F|[L11F] 선택필수교양
L11F,[L11F] 선택필수교양,GEN0664,응급구조와 안전관리,조영재,N,선필교,Y,"응급처치와 심폐소생술, (사)대한응급구조사협회, 한미의학","스포츠응급처치, 김태수 외, 한미의학
응급처치 및 심폐소생술(대한적십자사)",20262512079GEN0664N,L11F|[L11F] 선택필수교양
L11F,[L11F] 선택필수교양,GEN0664,응급구조와 안전관리,함형석,A,선필교,Y,교수강의안,"표준 응급처치와 심폐소생술, AAOS, (사)대한응급구조사협회 역, 한미의학, 2022
응급처치 일반과정(개정판), 대한적십자사, 2022.",20262516110GEN0664A,L11F|[L11F] 선택필수교양
L11F,[L11F] 선택필수교양,GEN0664,응급구조와 안전관리,함형석,P,선필교,Y,교수강의안,"표준 응급처치와 심폐소생술, AAOS, (사)대한응급구조사협회 역, 한미의학, 2022
응급처치 일반과정(개정판), 대한적십자사, 2022.",20262516110GEN0664P,L11F|[L11F] 선택필수교양
L11F,[L11F] 선택필수교양,GEN0665,뉴 스포츠 체험,배재윤,A,선필교,Y,없음,없음,20262516338GEN0665A,L11F|[L11F] 선택필수교양
L11F,[L11F] 선택필수교양,GEN0665,뉴 스포츠 체험,배재윤,P,선필교,Y,없음,없음,20262516338GEN0665P,L11F|[L11F] 선택필수교양
L11F,[L11F] 선택필수교양,GEN0665,뉴 스포츠 체험,정태린,B,선필교,Y,뉴스포츠의 이해,한국뉴스포츠협회,20262516128GEN0665B,L11F|[L11F] 선택필수교양
L11F,[L11F] 선택필수교양,GEN0665,뉴 스포츠 체험,정태린,N,선필교,Y,뉴스포츠의 이해,한국뉴스포츠협회,20262516128GEN0665N,L11F|[L11F] 선택필수교양
L11F,[L11F] 선택필수교양,GEN0666,공감 클래식,신혜승,A,선필교,Y,"강의내용 요약자료를 바탕으로 아래의 자료를 참고한다. 
신혜승. 『들리는 음악, 들리지 않는 생각』. 서울: 모노폴리, 2020.","하워드 구달. 『다시 쓰는 음악 이야기』(The Story of Music). 장호연 역. 서울: 뮤진트리, 2015.",20262515574GEN0666A,L11F|[L11F] 선택필수교양
